<sortable 1>
^ 번호 ^ 원본 ^ 번역 ^ 제목 ^ 작성일 ^ 비밀등급 ^ 상태 ^
| 1901 | [[https://www.wikileaks.org/plusd/cables/10SEOUL69_a.html| 10SEOUL69 ]]| [[/10SEOUL69]] | 언론 브리핑—2010년 1월 19일 | 2010-01-19 | 일반 | 완료 |
| 1943 | [[https://www.wikileaks.org/plusd/cables/10SEOUL205_a.html| 10SEOUL205 ]]| [[/10SEOUL205]] | 언론 브리핑—2010년 2월 10일 | 2010-02-10 | 일반 | |
| 1944 | [[https://www.wikileaks.org/plusd/cables/10SEOUL207_a.html| 10SEOUL207 ]]| [[/10SEOUL207]] | 메테 에케로트 대사관 정치자문, 북한의 식량 부족과 화폐 혼란 언급 | 2010-02-10 | 기밀 | |
| 1945 | [[https://www.wikileaks.org/plusd/cables/10SEOUL215_a.html| 10SEOUL215 ]]| [[/10SEOUL215]] | 대통령의 형, 한국의 국제적 역할 증대를 설명 | 2010-02-11 | 기밀 | |
| 1946 | [[https://www.wikileaks.org/plusd/cables/10SEOUL216_a.html| 10SEOUL216 ]]| [[/10SEOUL216]] | 김문수 경기도지사, 기지 이전 계획 요구. 미국이 중국에 더 주의를 기울이도록 촉구 | 2010-02-11 | 기밀 | |
| 1947 | [[https://www.wikileaks.org/plusd/cables/10SEOUL218_a.html| 10SEOUL218 ]]| [[/10SEOUL218]] | 언론 브리핑—2010년 2월 11일 | 2010-02-11 | 일반 | |
| 1948 | [[https://www.wikileaks.org/plusd/cables/10SEOUL219_a.html| 10SEOUL219 ]]| [[/10SEOUL219]] | 언론 반응 | 2010-02-11 | 일반 | |
| 1949 | [[https://www.wikileaks.org/plusd/cables/10SEOUL226_a.html| 10SEOUL226 ]]| [[/10SEOUL226]] | 언론 브리핑—2010년 2월 12일 | 2010-02-12 | 일반 | |
| 1950 | [[https://www.wikileaks.org/plusd/cables/10SEOUL234_a.html| 10SEOUL234 ]]| [[/10SEOUL234]] | 부주의 운전 관련 외교문서에 대한 반응 | 2010-02-16 | 일반 | |
| 1951 | [[https://www.wikileaks.org/plusd/cables/10SEOUL238_a.html| 10SEOUL238 ]]| [[/10SEOUL238]] | 언론 브리핑—2010년 2월 16일 | 2010-02-16 | 일반 | |
| 1952 | [[https://www.wikileaks.org/plusd/cables/10SEOUL239_a.html| 10SEOUL239 ]]| [[/10SEOUL239]] | 작전통제권(OPCON) 반환의 정치적 측면 | 2010-02-16 | 기밀 | 완료 |
| 1953 | [[https://www.wikileaks.org/plusd/cables/10SEOUL240_a.html| 10SEOUL240 ]]| [[/10SEOUL240]] | 한국 아이티 평화 유지군, 충분히 자급 가능 | 2010-02-16 | 일반 | |
| 1954 | [[https://www.wikileaks.org/plusd/cables/10SEOUL244_a.html| 10SEOUL244 ]]| [[/10SEOUL244]] | 언론 브리핑—2010년 2월 17일 | 2010-02-17 | 일반 | |
| 1955 | [[https://www.wikileaks.org/plusd/cables/10SEOUL248_a.html| 10SEOUL248 ]]| [[/10SEOUL248]] | 커트 캠벨 차관보, 전문가들과 북한의 미래 논의 | 2010-02-18 | 기밀 | |
| 1956 | [[https://www.wikileaks.org/plusd/cables/10SEOUL252_a.html| 10SEOUL254 ]]| [[/10SEOUL254]] | 커트 캠벨 차관보, 2월 4일에 유명환 외무장관, 위성락 대사 면담 | 2010-02-18 | 기밀 | |
| 1957 | [[https://www.wikileaks.org/plusd/cables/10SEOUL255_a.html| 10SEOUL255 ]]| [[/10SEOUL255]] | 비정부 기구들, 북한에 대한 개입 강화 촉구 | 2010-02-18 | 대외비 | |
| 1958 | [[https://www.wikileaks.org/plusd/cables/10SEOUL258_a.html| 10SEOUL258 ]]| [[/10SEOUL258]] | 커트 캠벨 차관보, 이혜민 통상교섭본부 FTA 기획단장 면담 | 2010-02-19 | 기밀 | 완료 |
| 1959 | [[https://www.wikileaks.org/plusd/cables/10SEOUL261_a.html| 10SEOUL261 ]]| [[/10SEOUL261]] | 미 국무부 국제여성국(S/GWI) 사업 제안: “여성 탈북자 대상 직업, 창업, 지도력 훈련 프로그램” | 2010-02-19 | 일반 | |
| 1960 | [[https://www.wikileaks.org/plusd/cables/10SEOUL263_a.html| 10SEOUL263 ]]| [[/10SEOUL263]] | 언론 브리핑—2010년 2월 19일 | 2010-02-19 | 일반 | |
| 1961 | [[https://www.wikileaks.org/plusd/cables/10SEOUL264_a.html| 10SEOUL264 ]]| [[/10SEOUL264]] | 김양 국가보훈처장, 한국전쟁 60주년 기념식 계획 언급 | 2010-02-19 | 대외비 | |
| 1962 | [[https://www.wikileaks.org/plusd/cables/10SEOUL271_a.html| 10SEOUL271 ]]| [[/10SEOUL271]] | 언론 브리핑—2010년 2월 22일 | 2010-02-22 | 일반 | |
| 1963 | [[https://www.wikileaks.org/plusd/cables/10SEOUL272_a.html| 10SEOUL272 ]]| [[/10SEOUL272]] | 천영우 외교통상부 차관, 북중 관계 언급 | 2010-02-22 | 비밀 | 완료 |
| 1964 | [[https://www.wikileaks.org/plusd/cables/10SEOUL273_a.html| 10SEOUL273 ]]| [[/10SEOUL273]] | 천영우 외교통상부 차관, 한미 민간핵협력협정 협상이 양국 관계에 중대한 영향을 미칠 수 있다고 경고 | 2010-02-22 | 비밀 | 할당 |
| 1965 | [[https://www.wikileaks.org/plusd/cables/10SEOUL287_a.html| 10SEOUL287 ]]| [[/10SEOUL287]] | 언론 브리핑—2010년 2월 23일 | 2010-02-22 | 일반 | |
| 1966 | [[https://www.wikileaks.org/plusd/cables/10SEOUL289_a.html| 10SEOUL289 ]]| [[/10SEOUL289]] | 오카다 외무상 방한 관련 추가 전망 | 2010-02-22 | 기밀 | |
| 1967 | [[https://www.wikileaks.org/plusd/cables/10SEOUL290_a.html| 10SEOUL290 ]]| [[/10SEOUL290]] | 커트 캠벨 차관보, 2월 3일에 김성환 외교안보수석 면담 | 2010-02-22 | 기밀 | 완료 |
| 1968 | [[https://www.wikileaks.org/plusd/cables/10SEOUL294_a.html| 10SEOUL294 ]]| [[/10SEOUL294]] | 외교문서 전달: 한국, 군축회의(CD)에 “돌파구가 필요하”다는 데 동의 | 2010-02-23 | 기밀 | |
| 1969 | [[https://www.wikileaks.org/plusd/cables/10SEOUL297_a.html| 10SEOUL297 ]]| [[/10SEOUL297]] | 언론 브리핑—2010년 2월 24일 | 2010-02-23 | 일반 | |
| 1970 | [[https://www.wikileaks.org/plusd/cables/10SEOUL309_a.html| 10SEOUL309 ]]| [[/10SEOUL309]] | 한국, 골드스톤 보고서 채택 다시 기권할 듯 | 2010-02-24 | 일반 | |
| 1971 | [[https://www.wikileaks.org/plusd/cables/10SEOUL310_a.html| 10SEOUL310 ]]| [[/10SEOUL310]] | 박선영 의원, 국회 북한인권법은 상징적이지만 통과되기 힘들 것이라고 | 2010-02-24 | 기밀 | 완료 |
| 1972 | [[https://www.wikileaks.org/plusd/cables/10SEOUL311_a.html| 10SEOUL311 ]]| [[/10SEOUL311]] | 언론 브리핑—2010년 2월 25일 | 2010-02-24 | 일반 | 할당 |
| 1973 | [[https://www.wikileaks.org/plusd/cables/10SEOUL312_a.html| 10SEOUL312 ]]| [[/10SEOUL312]] | 한국 경제 브리핑—2010년 2월 | 2010-02-25 | 대외비 | 할당 |
| 1974 | [[https://www.wikileaks.org/plusd/cables/10SEOUL314_a.html| 10SEOUL314 ]]| [[/10SEOUL314]] | 외교통상부와 우즈베키스탄 대사, 카리모프 우즈베키스탄 대통령 방한 논의 | 2010-02-25 | 기밀 | 완료 |
| 1975 | [[https://www.wikileaks.org/plusd/cables/10SEOUL318_a.html| 10SEOUL318 ]]| [[/10SEOUL318]] | 북한 경제 브리핑—2010년 2월 | 2010-02-25 | 대외비 | 할당 |
| 1976 | [[https://www.wikileaks.org/plusd/cables/10SEOUL319_a.html| 10SEOUL319 ]]| [[/10SEOUL319]] | 언론 반응 | 2010-02-25 | 일반 | 도움요청 |
| 1977 | [[https://www.wikileaks.org/plusd/cables/10SEOUL320_a.html| 10SEOUL320 ]]| [[/10SEOUL320]] | 언론 브리핑—2010년 2월 26일 | 2010-02-25 | 일반 | 할당 |
| 1978 | [[https://www.wikileaks.org/plusd/cables/10SEOUL321_a.html| 10SEOUL321 ]]| [[/10SEOUL321]] | 한국 정치 분야 요약 | 2010-02-25 | 기밀 | 할당 |
| 1979 | [[https://www.wikileaks.org/plusd/cables/10SEOUL322_a.html| 10SEOUL322 ]]| [[/10SEOUL322]] | 외교문서 전달: 3월 국제원자력기구(IAEA) 이사회에서 시리아 관련 준비 | 2010-02-25 | 기밀 | |
| 1980 | [[https://www.wikileaks.org/plusd/cables/10SEOUL323_a.html| 10SEOUL323 ]]| [[/10SEOUL323]] | 3월 유엔 인권위원회 회의에서 한국과 미국의 우선순위 일치 | 2010-02-25 | 대외비 | |
</sortable>
